row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
99,F,False,30.0,False,True,Q,Head,,False,True,True,False,False,True,employed,self_employed,4.0,False,False,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,0
100,D,True,52.0,True,False,X,Head,1.0,False,True,False,True,True,True,employed,self_employed,1.0,False,False,False,True,False,False,0,0,False,False,False,False,False,,,,,3,5.0,False,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
101,I,False,35.0,False,True,Q,Head,3.0,False,True,True,False,False,True,employed,self_employed,5.0,True,True,False,True,False,False,0,0,False,False,False,False,True,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
102,F,False,15.0,True,False,Q,Son/Daughter,0.0,False,True,True,False,False,False,other,other,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,1.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
103,I,True,45.0,True,True,Q,Spouse,3.0,True,True,True,False,True,False,housewife_or_student,not_working,2.0,False,True,False,False,False,False,0,0,False,True,True,True,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
104,D,False,37.0,False,True,X,Head,2.0,True,True,True,False,True,True,employed,salaried,1.0,False,False,False,False,False,False,0,0,False,False,False,True,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
105,A,False,30.0,False,True,Q,Head,1.0,False,True,True,True,True,True,employed,self_employed,5.0,False,True,False,False,False,False,1,2,False,False,True,False,False,,,,,0,0.0,False,True,False,3,True,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,1
106,A,False,61.0,True,True,Q,Spouse,0.0,False,True,True,True,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,2,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
107,J,False,28.0,False,False,X,Son/Daughter,2.0,True,True,True,True,True,True,employed,salaried,5.0,True,False,False,False,True,False,1,2,True,True,True,False,False,,,,,2,1.5,True,True,True,2,True,True,True,True,2,True,True,True,True,True,False,True,True,False,False,2,0,5
108,J,True,21.0,False,False,X,Head,1.0,False,True,False,True,False,True,employed,irregular_seasonal,5.0,True,True,False,False,False,False,0,0,False,False,False,False,True,,,,,4,4.25,False,False,False,2,True,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2
109,J,False,23.0,False,True,X,Son/Daughter,1.0,False,True,True,True,True,True,employed,irregular_seasonal,2.0,True,False,False,False,False,False,3,2,False,False,True,False,False,,,,,4,5.0,True,True,False,2,True,True,False,False,2,False,False,True,False,True,False,False,False,False,False,0,0,0
110,D,True,29.0,True,True,Q,Son/Daughter,2.0,True,True,True,True,True,True,employed,self_employed,5.0,False,True,False,True,False,False,3,2,True,True,True,False,True,,,,,2,3.5,False,True,False,1,True,True,True,True,2,True,True,True,False,True,False,True,False,True,False,1,1,2
111,A,False,32.0,True,True,Q,Spouse,1.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,5.0,False,False,False,3,True,True,False,False,2,False,False,False,True,True,False,False,False,False,False,0,0,0
112,D,True,32.0,True,False,X,Head,2.0,True,True,True,True,False,True,employed,self_employed,5.0,False,True,False,True,False,False,3,2,True,False,True,False,True,,,,,0,0.0,False,False,False,1,True,True,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,4
113,C,True,22.0,False,False,P,Son/Daughter,2.0,False,True,True,True,False,False,housewife_or_student,not_working,,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,True,True,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
114,D,True,22.0,False,False,X,Head,2.0,True,True,True,True,True,True,employed,self_employed,4.0,False,False,False,True,False,False,3,2,True,False,True,True,False,,,,,3,4.666666666666667,False,False,False,3,True,True,True,True,2,True,True,True,False,True,False,True,False,True,False,1,1,5
115,G,True,34.0,True,True,Q,Spouse,2.0,True,True,True,False,True,False,housewife_or_student,not_working,5.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
116,J,False,54.0,False,True,X,Head,2.0,True,True,True,False,True,True,employed,salaried,5.0,False,False,False,False,True,False,2,2,True,True,True,True,False,19.0,,,,1,2.0,True,False,True,2,True,True,False,True,2,False,True,True,True,True,True,True,True,True,False,3,1,5
117,D,False,15.0,True,False,Q,Son/Daughter,,True,True,True,False,False,False,housewife_or_student,not_working,,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,5.0,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
118,I,True,15.0,True,False,Q,Son/Daughter,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
119,G,True,22.0,True,False,X,Other,2.0,True,True,True,False,True,False,unemployed,not_working,1.0,False,True,False,False,False,False,1,2,True,False,False,False,False,,,,,0,0.0,True,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
120,A,True,18.0,True,False,Q,Son/Daughter,1.0,False,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,True,False,False,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,3,True,False,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,1
121,C,False,45.0,True,True,P,Head,1.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,True,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
122,C,False,36.0,False,True,P,Head,1.0,True,True,True,False,False,True,employed,salaried,4.0,True,False,False,False,False,False,0,0,False,False,False,True,False,,,,,0,0.0,True,False,True,1,True,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,0
123,I,False,30.0,False,True,Q,Sister/Brother,3.0,True,True,True,True,True,True,employed,irregular_seasonal,3.0,False,False,False,False,True,False,0,0,False,True,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
124,G,True,51.0,True,False,X,Head,2.0,True,True,False,False,True,True,employed,salaried,2.0,False,False,False,True,False,False,3,2,False,False,False,True,False,,,,,2,3.0,True,True,False,2,True,False,False,False,2,False,True,True,False,True,False,True,False,True,False,1,1,7
125,D,False,25.0,True,True,X,Head,2.0,True,False,True,True,True,True,employed,irregular_seasonal,2.0,False,True,False,True,False,False,1,2,False,False,True,False,True,,,,,1,2.0,True,True,True,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
126,I,False,22.0,False,True,Q,Son/Daughter,2.0,True,True,True,False,False,True,employed,salaried,2.0,False,False,False,False,False,True,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,2,True,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
127,A,True,42.0,False,True,Q,Head,1.0,False,True,True,False,True,True,employed,self_employed,5.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1
128,D,False,45.0,True,False,X,Head,0.0,False,False,True,False,True,True,employed,self_employed,5.0,False,False,False,False,False,False,2,2,False,False,False,False,True,,,,,1,5.0,True,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
129,A,False,18.0,False,False,Q,Son/Daughter,2.0,True,True,True,False,True,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,1,2,False,False,False,False,False,10.0,,,,0,0.0,False,False,False,0,False,False,True,False,0,False,False,False,False,False,False,False,False,False,True,1,0,1
130,A,False,28.0,False,True,Q,Son/Daughter,3.0,True,True,True,False,False,False,other,other,2.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,3.0,True,False,False,3,True,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,2
131,F,False,60.0,True,False,X,Father/Mother,0.0,False,True,True,False,True,True,employed,irregular_seasonal,4.0,True,True,False,False,False,False,0,0,False,False,True,False,True,,,,,2,4.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
132,I,False,30.0,True,True,Q,Spouse,1.0,False,True,True,False,True,False,housewife_or_student,not_working,4.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
133,G,False,63.0,True,False,X,Head,0.0,False,True,True,True,True,False,other,other,5.0,True,False,False,False,False,False,0,0,True,False,False,True,True,,,,,4,5.0,False,False,False,1,True,False,False,False,2,False,True,True,True,True,False,False,True,False,False,1,0,3
134,G,True,75.0,False,True,X,Head,1.0,False,True,False,False,True,False,other,other,4.0,True,True,False,True,False,False,3,2,False,False,False,False,False,,,,,2,1.0,False,False,False,1,True,False,False,False,2,False,True,True,False,True,False,True,False,False,False,1,0,1
135,D,False,29.0,False,False,X,Sister/Brother,1.0,True,True,True,False,False,True,employed,irregular_seasonal,2.0,False,False,False,False,True,False,1,2,True,False,True,False,True,,,,,1,1.0,True,False,False,2,True,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
136,D,False,38.0,True,True,X,Spouse,1.0,True,False,False,False,False,True,employed,self_employed,3.0,False,False,False,True,False,False,1,2,False,False,True,True,False,,,,,1,2.0,False,False,False,2,True,False,False,False,2,False,False,True,False,True,False,False,False,True,False,1,1,1
137,F,False,67.0,False,False,Q,Head,0.0,False,True,True,False,False,True,employed,irregular_seasonal,,True,False,False,False,False,False,0,0,False,False,False,False,True,,,,,1,4.0,False,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
138,A,False,70.0,True,True,Q,Other,0.0,False,True,False,False,False,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,0,0,True,False,False,False,False,,,,,1,2.0,False,False,False,0,False,False,False,False,0,False,True,False,False,True,True,False,False,False,True,2,0,2
139,J,False,25.0,True,True,X,Spouse,1.0,False,True,True,True,False,True,employed,self_employed,2.0,True,True,False,False,False,False,2,2,True,False,True,False,False,0.0,,,,2,3.0,True,True,True,1,True,True,False,True,2,False,False,False,False,False,False,False,False,False,True,1,0,2
140,G,True,25.0,True,False,X,Head,2.0,True,True,True,True,True,True,employed,salaried,5.0,False,True,False,False,False,True,0,0,True,True,False,True,False,,,,,1,4.0,False,False,False,3,True,True,True,True,2,True,True,True,False,True,True,True,False,True,False,2,1,7
141,D,False,31.0,True,True,X,Spouse,1.0,False,True,True,False,False,False,housewife_or_student,not_working,1.0,True,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,4.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
142,J,True,24.0,True,True,X,Spouse,1.0,True,True,False,True,False,True,employed,self_employed,2.0,False,True,False,True,False,False,2,2,True,False,True,False,True,,,,,1,3.0,True,False,True,2,True,True,False,True,2,True,False,False,False,False,False,False,False,False,True,1,0,4
143,G,False,58.0,True,False,X,Head,1.0,False,True,True,False,True,True,employed,self_employed,5.0,True,True,False,True,False,False,1,2,True,False,True,False,True,,,,,2,4.5,True,True,False,2,True,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,5
144,D,False,38.0,False,False,X,Head,1.0,True,True,True,True,True,True,employed,self_employed,3.0,False,False,False,True,False,False,1,2,True,False,True,True,True,10.0,,10.0,0.0,4,3.25,True,True,True,1,True,True,False,False,2,True,False,False,True,True,False,False,True,True,True,3,1,6
145,G,True,29.0,True,True,X,Spouse,2.0,False,True,True,True,False,False,housewife_or_student,not_working,5.0,False,False,False,True,False,False,0,0,True,False,False,False,False,,,,,1,2.0,False,False,False,2,False,True,False,True,2,True,False,False,False,False,False,False,False,True,True,1,1,4
146,G,True,22.0,True,False,X,Head,3.0,True,True,True,True,True,False,housewife_or_student,not_working,3.0,False,True,False,False,False,False,1,2,True,False,False,False,False,,,,,0,0.0,True,True,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,2,0,7
147,I,True,25.0,True,True,Q,Spouse,0.0,False,True,True,False,False,False,housewife_or_student,not_working,5.0,False,True,False,False,False,False,1,2,False,True,True,False,False,,,,,0,0.0,True,True,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0
148,D,False,37.0,True,True,X,Spouse,1.0,True,False,True,False,True,True,employed,self_employed,1.0,True,False,False,True,False,False,0,1,False,False,False,True,False,,,,,1,2.0,False,False,False,2,True,False,False,False,2,False,False,True,False,True,False,False,False,False,False,0,0,0
149,A,False,25.0,True,True,Q,Spouse,2.0,True,True,True,False,False,False,housewife_or_student,not_working,2.0,False,False,False,False,False,False,1,2,False,False,False,False,False,,,,,1,5.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
150,C,True,16.0,False,False,P,Son/Daughter,1.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,False,True,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
151,F,False,24.0,False,False,X,Son/Daughter,1.0,False,True,True,False,False,False,other,other,,False,False,False,False,True,False,0,0,False,False,False,False,False,,,,,1,1.0,False,False,False,1,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
152,D,False,69.0,True,True,X,Spouse,1.0,False,True,False,False,True,True,employed,self_employed,2.0,False,False,False,True,False,False,2,2,False,False,False,False,False,,,,,2,3.5,True,False,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0
